cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0024264,C1291777,INTERACTS_WITH,Lymphocyte,Protein antigen,cell,imft,1,INTERACTS_WITH_CELLitawIMFT
C0039194,C0005525,INTERACTS_WITH,T-Lymphocyte,Biological Response Modifiers,cell,imft,1,INTERACTS_WITH_CELLitawIMFT
C0227525,C0019168,INTERACTS_WITH,Hepatocyte,Hepatitis B Surface Antigens,cell,imft,1,INTERACTS_WITH_CELLitawIMFT
