cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C1424853,C0025568,PREDISPOSES,SPDEF gene,Metaplasia,gngm,comd,1,PREDISPOSES_GNGMpredCOMD
C1879767,C0920269,PREDISPOSES,BAT26,Microsatellite Instability,gngm,comd,1,PREDISPOSES_GNGMpredCOMD
