cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0220781,C1626074,NEG_PROCESS_OF,Anabolism,Venustaconcha ellipsiformis,biof,euka,1,NEG_PROCESS_OF_BIOFnprcfEUKA
C0232478,C0004913,NEG_PROCESS_OF,Ingestion,Bedbugs,biof,euka,1,NEG_PROCESS_OF_BIOFnprcfEUKA
C1537068,C0026584,NEG_PROCESS_OF,Virus Internalization,Culicidae,biof,euka,1,NEG_PROCESS_OF_BIOFnprcfEUKA
