cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0597177,C0035736,NEG_INTERACTS_WITH,Particle,"RNA, Viral",chvs,nnon,2,NEG_INTERACTS_WITH_CHVSnitawNNON
C1704241,C0035736,NEG_INTERACTS_WITH,complex (molecular entity),"RNA, Viral",chvs,nnon,1,NEG_INTERACTS_WITH_CHVSnitawNNON
