cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0005456,C0079633,NEG_COEXISTS_WITH,Binding Sites,interleukin-8,rcpt,aapp,2,NEG_COEXISTS_WITH_RCPTncxwtAAPP
C0684162,C0599220,NEG_COEXISTS_WITH,receptor binding sites,Protein Subunits,rcpt,aapp,1,NEG_COEXISTS_WITH_RCPTncxwtAAPP
