cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0042736,C0324889,PROCESS_OF,Viral Proteins,Old World rabbit,aapp,mamm,1,PROCESS_OF_AAPPprcfMAMM
C0043396,C0026447,PROCESS_OF,Yellow fever virus,Monkeys,aapp,mamm,1,PROCESS_OF_AAPPprcfMAMM
