cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0006632,C0013404,PREDISPOSES,cadmium,Dyspnea,elii,sosy,1,PREDISPOSES_ELIIpredSOSY
C0057717,C0026821,PREDISPOSES,diamond,Muscle Cramp,elii,sosy,1,PREDISPOSES_ELIIpredSOSY
