cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0016327,C0012656,ADMINISTERED_TO,Fluorides,Disease Vectors,inch,anim,1,ADMINISTERED_TO_INCHadtoANIM
C0025552,C0599779,ADMINISTERED_TO,Metals,Animal Model,inch,anim,1,ADMINISTERED_TO_INCHadtoANIM
C0043047,C2936506,ADMINISTERED_TO,water,Livestock,inch,anim,1,ADMINISTERED_TO_INCHadtoANIM
