cui,type,name
C0071526,elii,polycations
C0084802,elii,tocopheroxy radical
C0108600,elii,cationic polyelectrolytes
C0122922,elii,hypochlorite
C0205733,elii,Deuterons
C0205838,elii,Lanthanoid Series Elements
C0220853,elii,hydroxide ion
C0260055,elii,Liquid nitrogen
C0260070,elii,Oxonium ions
C0260090,elii,Liquid oxygen
C0281385,elii,strontium-89
C0292957,elii,yttria
C0301294,elii,Nitrogen gas
C0301657,elii,Non-protein nitrogen
C0302918,elii,Stable isotope
C0302920,elii,Molecular oxygen
C0302944,elii,Carbon-11
C0302945,elii,Carbon-14
C0302954,elii,Phosphorus-33
C0302971,elii,Sulfur-35
C0302995,elii,Fluorine-18
C0303020,elii,Iodine-120
C0303024,elii,Iodine-124
C0303029,elii,iodine I-131
C0303096,elii,Aluminum-26
C0303190,elii,Copper-64
C0303198,elii,Germanium-68
C0303212,elii,chromium Cr-51
C0303220,elii,Iron-59
C0303221,elii,Iron-60
C0303225,elii,gallium-67
C0303226,elii,Gallium-68
C0303276,elii,Potassium-40
C0303277,elii,Potassium-42
C0303282,elii,Radium-223
C0303321,elii,Thallium-200
C0303322,elii,Thallium-201
C0303348,elii,Uranium-232
C0303349,elii,Uranium-233
C0303351,elii,Uranium-235
C0303353,elii,Uranium-236
C0303379,elii,Cesium-137
C0303384,elii,Calcium-47
C0303403,elii,indium-111
C0303547,elii,Strontium-90
C0303558,elii,Rubidium-86
C0303559,elii,Rubidium-87
C0303579,elii,Plutonium-238
C0303596,elii,Yttrium-90
C0303612,elii,Technetium-99
C0303645,elii,Rhodium-100
C0303661,elii,Zirconium-89
C0303667,elii,Helium-3
C0347988,elii,"Metals, Heavy"
C0358509,elii,Therapeutic radioisotope (product)
C0369537,elii,Free iodine
C0439879,elii,Metalloids
C0532573,elii,titanium isopropoxide
C0544474,elii,Protein-bound iodine
C0567415,elii,Atom (substance)
C0596019,elii,chloride ion
C0596235,elii,calcium ion
C0596455,elii,divalent metal
C0597277,elii,potassium ion
C0597484,elii,sodium cation
C0600069,elii,Total calcium
C0600627,elii,Heavy Ions
C0616948,elii,Transact
C0618927,elii,bis(tetraheptylammonium)tetraiodocyclopentane tellurate(IV)
C0655714,elii,TE 5
C0677942,elii,samarium Sm153
C0678712,elii,ethanol metabolite
C0682906,elii,Transition Elements
C0682907,elii,first transition series
C0700308,elii,Protium
C0723796,elii,Trace metal
C0729631,elii,Carbon-13
C0796396,elii,iodine-125
C0806534,elii,Inorganic iodine
C0851287,elii,phosphorus 32
C0872916,elii,xenon-133
C1440916,elii,Lithium.plasma
C1441129,elii,Radioactive Iodine
C1601799,elii,phosphate ion
C1708097,elii,Fragment Ion
C1828369,elii,Oxygen-14
C1979660,elii,Calcium crystals
C2346521,elii,zinc cation
C2346592,elii,Ferrous
C2346661,elii,Pb2+
C2346662,elii,Pb4+
C2346726,elii,aluminum cation
C2346927,elii,magnesium cation
C2347051,elii,manganese cation (2+)
C2347052,elii,Mn3+
C2347108,elii,Mercury(1+)
C2347109,elii,Mercury 2+
C2347816,elii,cobaltous cation
C2348259,elii,Dietary Cadmium
C2348263,elii,Dietary Copper
C2348282,elii,Dietary Selenium
C2348288,elii,Dietary Zinc
C2348951,elii,Heme Iron
C2349105,elii,Vanadium 5+
C2349165,elii,Y-Ion
C2349968,elii,Boron 3+
C2349970,elii,S4+
C2700605,elii,chromic cation
C2826347,elii,barium cation
C2828294,elii,iodide ion I-131
C2936695,elii,Graphene
C2959378,elii,Lutetium-177
C3253123,elii,cobalt ferrite
C3486750,elii,dichromate ion
C3495095,elii,lithium cation
C3495673,elii,iodide ion I-123
C3535678,elii,sulfide ion
C3536965,elii,sulfate ion
C3643615,elii,Triumph
C3825113,elii,Radioiodination
C3825760,elii,Radioactive substances
C3848561,elii,ferric cation
C3848570,elii,iodide ion
C3848571,elii,bromide ion
C3848573,elii,nitrate ion
C4271486,elii,hypochlorite ion
C4546830,elii,Bismuth-213
C4546834,elii,Polonium-210
C4546866,elii,Lithium-4
C4546869,elii,Lithium-9
C4546872,elii,Boron-10
C4546912,elii,Oxygen-15
C4707278,elii,Noble gas
C4708436,elii,Ferrous ion
C4724279,elii,Atomic Nucleus
