cui,type,name
C0324418,mamm,Poodle superbreed
C0324422,mamm,Portuguese water dog
C0324424,mamm,Pug dog
C0324426,mamm,Retriever
C0324429,mamm,Flat-coated retriever
C0324430,mamm,Golden retriever
C0324431,mamm,Labrador retriever
C0324432,mamm,Nova Scotia duck tolling retriever
C0324436,mamm,Samoyed dog
C0324439,mamm,Miniature schnauzer
C0324440,mamm,Giant schnauzer
C0324447,mamm,Irish setter
C0324448,mamm,Shetland sheepdog
C0324449,mamm,Shih tzu dog
C0324453,mamm,Soft-coated wheaten terrier
C0324454,mamm,Spaniel
C0324462,mamm,English Springer spaniel
C0324468,mamm,English cocker spaniel
C0324476,mamm,Weimaraner
C0324481,mamm,West Highland white terrier
C0324483,mamm,Yorkshire terrier
C0324484,mamm,Abyssinian cat
C0324485,mamm,American shorthair cat
C0324487,mamm,Balinese cat
C0324488,mamm,Birman cat
C0324490,mamm,British shorthaired cat
C0324491,mamm,Burmese cat
C0324492,mamm,Chartreux cat
C0324497,mamm,Korat cat
C0324499,mamm,Domestic longhaired cat
C0324500,mamm,Maine coon cat
C0324504,mamm,Persian cat
C0324508,mamm,Russian blue cat
C0324510,mamm,"Shorthaired cat, NOS"
C0324512,mamm,Domestic shorthaired cat
C0324515,mamm,Siamese cat
C0324517,mamm,Somali cat
C0324525,mamm,Hartley guinea pig
C0324536,mamm,Lewis rat
C0324537,mamm,"Rats, Long-Evans"
C0324540,mamm,Osborne Mendel rat
C0324541,mamm,Sherman rat
C0324542,mamm,California rabbit
C0324543,mamm,Dutch rabbit
C0324547,mamm,New Zealand Rabbits
C0324662,mamm,"Non-domestic mammal, NOS"
C0324682,mamm,Sarcophilus harrisii
C0324688,mamm,Petaurus breviceps
C0324689,mamm,Trichosurus
C0324696,mamm,Macropus giganteus
C0324707,mamm,Macropus parma
C0324715,mamm,Perameles <mammal>
C0324717,mamm,Phascolarctos cinereus
C0324730,mamm,European hedgehog
C0324747,mamm,Family Vespertilionidae
C0324748,mamm,"North American bat, NOS"
C0324749,mamm,Genus Myotis
C0324750,mamm,Pipistrellus subflavus
C0324751,mamm,Eptesicus fuscus
C0324754,mamm,Antrozous pallidus
C0324756,mamm,Family Molossidae
C0324765,mamm,Desmodus rotundus
C0324768,mamm,Family Pteropodidae
C0324769,mamm,Old World fruit bat
C0324779,mamm,Lemur catta
C0324781,mamm,Eulemur macaco
C0324782,mamm,Varecia varigata ruber (organism)
C0324786,mamm,Daubentonia madagascariensis
C0324792,mamm,Otolemur crassicaudata (organism)
C0324807,mamm,Callithrix pygmaea
C0324808,mamm,Leontocebus nigricollis
C0324814,mamm,Mandrillus sphinx
C0324815,mamm,Drill baboon
C0324817,mamm,Papio ursinus
C0324819,mamm,Papio anubis
C0324820,mamm,Papio hamadryas
C0324821,mamm,Trachypithecus cristatus
C0324830,mamm,Macaca silenus
C0324833,mamm,Macaca arctoides
C0324844,mamm,Cercopithecus neglectus
C0324853,mamm,Hylobates lar
C0324855,mamm,Pan paniscus
C0324856,mamm,Gorilla <Eastern Gorilla>
C0324857,mamm,Gorilla gorilla gorilla
C0324875,mamm,Family Dasypodidae
C0324878,mamm,Pholidota
C0324887,mamm,Wild rabbit
C0324888,mamm,Sylvilagus
C0324889,mamm,Old World rabbit
C0324891,mamm,Ochotona
C0324892,mamm,Rocky Mountain pika
C0324898,mamm,Genus Sciurus
C0324899,mamm,Tamiasciurus
C0324908,mamm,Sciurus carolinensis
C0324927,mamm,Bamboo rat
C0324937,mamm,Wild gerbil
C0324939,mamm,Meriones unguiculatus
C0324941,mamm,Cricetomys emini
C0324951,mamm,Fat dormouse
C0324958,mamm,Family Dipodidae
C0324975,mamm,Dolichotis patagonum (organism)
C0324976,mamm,Hydrochoerus hydrochaeris
C0324991,mamm,Myocastor coypus
C0324994,mamm,Carnivorous animal
C0324996,mamm,Wild dog
C0324997,mamm,Lycaon pictus
C0324998,mamm,Cuon alpinus
C0325001,mamm,Wolves
C0325003,mamm,Maned Wolf
C0325004,mamm,Canis rufus
C0325005,mamm,Coyotes
C0325006,mamm,Wild fox
C0325007,mamm,Vulpes lagopus
C0325008,mamm,Otocyon megalotis
C0325009,mamm,Cerdocyon thous
C0325013,mamm,Vulpes vulpes
C0325015,mamm,Jackals
C0325017,mamm,Canis aureus
C0325019,mamm,Ursus americanus
C0325021,mamm,Grizzly Bears
C0325022,mamm,Helarctos malayanus
C0325023,mamm,Polar Bears
C0325026,mamm,Procyonidae
C0325028,mamm,Nasua
C0325031,mamm,Ailurus fulgens
C0325032,mamm,"Pandas, Giant"
C0325034,mamm,Mustelidae
C0325035,mamm,Genus Mustela
C0325037,mamm,Mustela erminea
C0325038,mamm,Wild mink
C0325039,mamm,American Mink
C0325040,mamm,Mustela lutreola
C0325042,mamm,Mustela putorius
C0325043,mamm,Melogale
C0325044,mamm,Martes
C0325045,mamm,Martes pennanti
C0325046,mamm,Sables
C0325049,mamm,Gulo gulo
C0325051,mamm,Badgers
C0325052,mamm,Meles meles
C0325064,mamm,Civettictis civetta
C0325068,mamm,Arctictis binturong
C0325069,mamm,"Palm civet, NOS"
C0325072,mamm,Paguma larvata
C0325074,mamm,Genets
C0325079,mamm,Cryptoprocta ferox
C0325081,mamm,Suricata suricatta
C0325084,mamm,Crocuta crocuta
C0325085,mamm,Hyaena hyaena
C0325089,mamm,Family Felidae
C0325090,mamm,Felis silvestris
C0325094,mamm,Prionailurus bengalensis
C0325095,mamm,Felis nigripes
C0325098,mamm,Felis manul
C0325100,mamm,Felis margarita
C0325102,mamm,Bobcats
C0325108,mamm,Panthers
C0325109,mamm,Ocelots
C0325111,mamm,Puma yagouaroundi
C0325112,mamm,Jaguars
C0325113,mamm,Snow Leopards
C0325115,mamm,Tigers
C0325118,mamm,Callorhinus ursinus
C0325120,mamm,Zalophus califonianus
C0325121,mamm,Eumetopias jubatus
C0325125,mamm,Phocidae
C0325126,mamm,"Seal, Harbor"
C0325127,mamm,"Seal, Gray"
C0325129,mamm,Mirounga leonina
C0325132,mamm,Toothed whale
C0325134,mamm,Ziphiidae
C0325139,mamm,"Whales, Pilot"
C0325140,mamm,Fresh water dolphin
C0325141,mamm,Tursiops
C0325146,mamm,Order Sirenia (organism)
C0325148,mamm,Trichechus
C0325155,mamm,Asiatic Elephants
C0325156,mamm,Loxodonta africana
C0325162,mamm,UNGULATES - HOOFED MAMMALS
C0325174,mamm,Zebras
C0325187,mamm,Ceratotherium simum
C0325192,mamm,Warthogs
C0325194,mamm,Tayassuidae
C0325195,mamm,Peccary (organism)
C0325197,mamm,Pecari tajacu (organism)
C0325202,mamm,Camelidae
C0325203,mamm,Camelus bactrianus
C0325205,mamm,Vicugna vicugna
C0325211,mamm,Cervus axis
C0325216,mamm,Odocoileus hemionus
C0325218,mamm,Elaphurus davidianus
C0325219,mamm,Capreolus capreolus
C0325222,mamm,Cervus nippon
C0325224,mamm,Odocoileus virginianus
C0325226,mamm,Alces alces
C0325228,mamm,Cervus elaphus
C0325230,mamm,Giraffes
C0325237,mamm,Tragelaphus strepsiceros
C0325241,mamm,Tragelaphus eurycerus
C0325244,mamm,Boselaphus tragocamelus
C0325249,mamm,Bos frontalis
C0325253,mamm,Bos grunniens
C0325254,mamm,Syncerus caffer
C0325260,mamm,Subfamily Cephalophinae (organism)
C0325268,mamm,Kobus ellipsiprymnus
C0325271,mamm,Kobus leche
C0325273,mamm,Hippotragus niger
C0325277,mamm,Oryx
C0325288,mamm,Wildebeest
C0325305,mamm,Caprinae
C0325312,mamm,Rupicapra rupicapra
C0325314,mamm,Ovibos moschatus (organism)
C0325319,mamm,"Sheep, Bighorn"
C0325323,mamm,Pseudois
C0524496,mamm,Ursus
C0524514,mamm,Ailurus
C0524515,mamm,Family canidae
C0524516,mamm,Canis
C0524519,mamm,Hyaenidae
C0524521,mamm,Panthera
C0524523,mamm,Civets
C0524553,mamm,Delphinus
C0524558,mamm,Sousa
C0524571,mamm,Steno
C0524574,mamm,Spotted Dolphins
C0524576,mamm,Striped Dolphin
C0524578,mamm,Atlantic White-Sided Dolphins
C0524597,mamm,Domestic Polecats
C0524654,mamm,Helogale
C0524713,mamm,Gophers
C0524717,mamm,Striped Skunks
C0524741,mamm,Bryde's Whale
C0524742,mamm,Dwarf Sperm Whale
C0524744,mamm,Balaenoptera physalus
C0524753,mamm,Monodon
C0524755,mamm,Pygmy Sperm Whale
C0524756,mamm,Eubalaena
C0524809,mamm,Mole Rats
C0598068,mamm,laboratory cat
C0598108,mamm,Cercopithecus mitis
C0598109,mamm,Catarrhine
C0598113,mamm,Sykes monkey
C0598114,mamm,vervet
C0598817,mamm,Talpa europaea
C0599885,mamm,marine Mammalia
C0599920,mamm,immunodeficient mouse model
C0600530,mamm,"Mice, Congenic"
C0600533,mamm,"Rats, Inbred Dahl"
C0600534,mamm,Dahl Salt-Sensitive Rats
C0600632,mamm,Trichechus manatus
C0682511,mamm,Rattus rattus
C0684070,mamm,feral rats
C0684072,mamm,albino rat
C0684073,mamm,albino mice
C0684075,mamm,Adult female pig having farrowed
C0686895,mamm,Clethrionomys glariolus
C0699762,mamm,ewes
C0869010,mamm,Young dog
C0887915,mamm,Rousettus
C0936022,mamm,Myotis lucifugus
C0936030,mamm,Procavia capensis
C0936241,mamm,Genus Pteropus
C0939793,mamm,Female dog
C0993562,mamm,Lynx lynx
C0993564,mamm,Acinonyx jubatus
C0993570,mamm,Addax
C0993590,mamm,Urocyon cinereoargenteus
C0995158,mamm,Orcinus orca
C0999409,mamm,Thylacinus
C0999441,mamm,Trichosurus vulpecula
C0999451,mamm,Erinaceus europaeus
C0999454,mamm,Atelerix albiventris
C0999460,mamm,Suncus murinus
C0999465,mamm,Cynopterus
C0999466,mamm,Cynopterus sphinx
C0999467,mamm,Pteropus alecto
C0999468,mamm,Pteropus poliocephalus
C0999470,mamm,Pteropus hypomelanus
C0999471,mamm,Rousettus egyptiacus
C0999472,mamm,Rousettus leschenaultii
C0999476,mamm,Megaderma lyra
C0999478,mamm,Artibeus
C0999479,mamm,Artibeus jamaicensis
C0999490,mamm,Miniopterus schreibersii
C0999492,mamm,Tadarida brasiliensis (organism)
C0999504,mamm,Goeldi's Monkey
C0999544,mamm,Procyon lotor
C0999545,mamm,Lutra lutra
C0999546,mamm,Martes foina
C0999560,mamm,Leptonychotes weddellii
C0999570,mamm,Tursiops truncatus
C0999575,mamm,Suborder Mysticeti
C0999593,mamm,Lama
C0999627,mamm,Manis javanica
C0999630,mamm,Lepus capensis (organism)
C0999631,mamm,Lepus europaeus (organism)
C0999633,mamm,Sylvilagus floridanus
C0999650,mamm,Cricetus cricetus
C0999672,mamm,Cricetomys gambianus
C0999674,mamm,Mus caroli
C0999678,mamm,Mus cervicolor
C0999682,mamm,Mus setulosus
C0999687,mamm,Mastomys natalensis
C0999696,mamm,Apodemus sylvaticus
C0999699,mamm,Cavia porcellus
C0999722,mamm,Bathyergus suillus
C0999724,mamm,Cryptomys hottentotus
C0999728,mamm,Heterocephalus glaber
C1001602,mamm,Molossus
C1001603,mamm,Molossus molossus
C1001612,mamm,Artibeus lituratus
C1001613,mamm,Glossophaga
C1001614,mamm,Glossophaga soricina
C1001624,mamm,Sturnira
C1001625,mamm,Sturnira lilium
C1001627,mamm,Uroderma
C1002434,mamm,Martes martes
C1002449,mamm,Microtus agrestis
C1003273,mamm,Ovis ammon
C1003286,mamm,Megachiroptera
C1003290,mamm,Sylvilagus audubonii
C1004209,mamm,Canis simensis
C1005328,mamm,Erethizon dorsatum
C1005345,mamm,Enhydra lutris
C1005648,mamm,Suina
C1006149,mamm,Mustela sibirica
C1006449,mamm,Sorex cinereus
C1006789,mamm,Tupaia belangeri
C1007927,mamm,Apodemus agrarius
C1007945,mamm,Mastodons
C1008383,mamm,Urva edwardsii
C1008731,mamm,Carollia
C1008732,mamm,Carollia perspicillata
C1010036,mamm,Sorex araneus
C1010578,mamm,Spermophilus tridecemlineatus
C1011292,mamm,Genus Reithrodontomys
C1012000,mamm,Cynomys gunnisoni
C1013156,mamm,Microtus arvalis
C1013732,mamm,Brachylagus idahoensis
C1013735,mamm,Lepus americanus
C1013768,mamm,Psammomys obesus
C1015901,mamm,Myotis myotis
C1015903,mamm,Nyctalus noctula
C1015930,mamm,Castor canadensis
C1016533,mamm,Callithrix geoffroyi
C1018515,mamm,Sciurus vulgaris
C1019287,mamm,Calomys laucha
C1019294,mamm,Genus Baiomys
C1019309,mamm,Genus Scotinomys
C1020565,mamm,Rhinolophidae
C1020570,mamm,Cynopterus brachyotis
C1020573,mamm,Eonycteris spelaea
C1020574,mamm,Epomophorus wahlbergi
C1020575,mamm,Hipposideros
C1021530,mamm,Barbastella barbastellus
C1021532,mamm,Eptesicus nilssonii
C1021533,mamm,Eptesicus serotinus
C1021551,mamm,Pipistrellus kuhlii
C1021553,mamm,Pipistrellus pipistrellus
C1021554,mamm,Pteronotus
C1021556,mamm,Rhinolophus affinis
C1021557,mamm,Rhinolophus clivosus
C1021558,mamm,Rhinolophus ferrumequinum
C1021561,mamm,Saccopteryx bilineata
C1022773,mamm,Leopardus guigna
C1022940,mamm,Rhinopithecus roxellana
C1023069,mamm,Apodemus argenteus
C1023081,mamm,Nomascus leucogenys
C1023351,mamm,Sorex isodon
C1023637,mamm,Lepus timidus
C1027073,mamm,Lycalopex vetulus
C1027076,mamm,Lycalopex gymnocercus
C1027077,mamm,Lycalopex sechurae
C1027250,mamm,Rattus sikkimensis
C1030281,mamm,Dipus sagitta
C1032089,mamm,Lontra canadensis
C1032436,mamm,Eidolon helvum
C1032438,mamm,Pteropus rodricensis
C1032442,mamm,Rousettus madagascariensis
C1032450,mamm,Epomops franqueti
C1032452,mamm,Megaerops niphanae
C1032460,mamm,Myonycteris torquata
C1033115,mamm,Macaca cyclopis
C1033931,mamm,Microtus ochrogaster
C1034177,mamm,Capra pyrenaica
C1034401,mamm,"Seal, Harp"
C1036243,mamm,Rattus argentiventer
C1037144,mamm,Neotoma magister
C1039658,mamm,Sigmodon fulviventer
C1041118,mamm,Cetartiodactyla
C1041669,mamm,Macrotis
C1041986,mamm,Marmota himalayana
C1042562,mamm,Pteropus scapulatus
C1042619,mamm,Genetta genetta
C1044450,mamm,Peromyscus sp.
C1045313,mamm,Myotis daubentonii
C1046076,mamm,Lepus granatensis
C1046502,mamm,Microtus gregalis
C1048841,mamm,Pipistrellus abramus
C1048842,mamm,Apodemus speciosus
C1051448,mamm,Myotis capaccinii
C1051450,mamm,Myotis emarginatus
C1051451,mamm,Myotis nattereri
C1052306,mamm,Neoromicia capensis
C1052309,mamm,Hipposideros commersoni
C1061513,mamm,Anourosorex squamipes
C1062350,mamm,Cephalophus niger
C1062354,mamm,Cephalophus rufilatus
C1062368,mamm,Apodemus chevrieri
C1063253,mamm,Ochotona curzoniae
C1064339,mamm,Pteropus vampyrus
C1065019,mamm,Sigmodon alstoni
C1067139,mamm,Myotis macropus
C1067833,mamm,Herpestes javanicus
C1069461,mamm,Pteropus giganteus
C1069465,mamm,Condylura cristata
C1070653,mamm,Puma <Felidae>
C1073201,mamm,Scotophilus
C1073202,mamm,Scotophilus kuhlii
C1076139,mamm,Myotis yumanensis
C1076140,mamm,Scotophilus heathii
C1080221,mamm,Rhinolophus monoceros
C1080369,mamm,Dobsonia viridis
C1081200,mamm,Cricetomys
C1084040,mamm,Eidolon dupreanum
C1086889,mamm,Rhinolophus sinicus
C1087434,mamm,Mystacina
C1090910,mamm,Myotis horsfieldii
C1091555,mamm,Diaemus youngi
C1093949,mamm,Paradoxurus
C1095815,mamm,Ondatra zibethicus
C1095821,mamm,Monodon monoceros
C1095823,mamm,Physeter catodon
C1095834,mamm,Phocoena phocoena
C1123019,mamm,Domestic Sheep
C1135183,mamm,Sus scrofa
C1136004,mamm,Bos indicus
C1136016,mamm,Sus scrofa domestica
C1136222,mamm,"Mice, Biozzi"
C1140552,mamm,Delphinapterus leucas
C1140701,mamm,Bos taurus
C1171260,mamm,Grampus griseus
C1188223,mamm,Hypsugo
C1190396,mamm,Arctonyx collaris
C1194126,mamm,Sus verrucosus
C1196051,mamm,Pteropus lylei
C1201573,mamm,Hipposideros larvatus
C1202858,mamm,Eptesicus brasiliensis
C1210683,mamm,Hipposideros armiger
C1210687,mamm,Hipposideridae
C1210697,mamm,Miniopterus fuliginosus
C1210704,mamm,Myotis macrodactylus
C1211978,mamm,Aselliscus stoliczkanus
C1211980,mamm,Rhinolophus lepidus
C1211981,mamm,Rhinolophus pearsonii
C1214498,mamm,Lynx pardinus
C1218105,mamm,Rhinolophus macrotis
C1222895,mamm,Melogale moschata
C1233849,mamm,Sciurus variegatoides
C1263339,mamm,Papio papio
C1265459,mamm,Merino
C1265468,mamm,Genus Epomophorus
C1265469,mamm,Rhinolophus
C1265477,mamm,Callicebus
C1265498,mamm,Cuniculus
C1265524,mamm,Puma concolor
C1265525,mamm,Arctocephalus
C1265541,mamm,Bison bison X Bos taurus indicus X Bos taurus taurus
C1265545,mamm,Family Bovidae
C1269119,mamm,Belgian Blue cattle
C1269316,mamm,Mixed breed dog
C1269334,mamm,Norwegian Forest cat
C1269335,mamm,Snowshoe cat
C1269336,mamm,Sphynx cat
C1270195,mamm,Genus Leopardus
C1270261,mamm,Tapirus
C1270297,mamm,Subfamily Lutrinae (organism)
C1270397,mamm,Family Moschidae
C1271316,mamm,Dasyprocta
C1271360,mamm,Genus Nycteris
C1271387,mamm,Family Cynocephalidae
C1271423,mamm,Genus Nyctalus
C1271428,mamm,Genus Pipistrellus
C1271449,mamm,Subfamily Murininae
C1271453,mamm,Genus Miniopterus
C1271525,mamm,Genus Eonycteris
C1273754,mamm,Genus Onychomys
C1275519,mamm,Manis tricuspis
C1296059,mamm,Charolais cattle
C1296098,mamm,Boer goat
C1296194,mamm,Icelandic sheep
C1296478,mamm,Iberian pig
C1296543,mamm,Vietnamese pig
C1296559,mamm,Wuzhishan pig
C1296562,mamm,Tibetan pig
C1296572,mamm,Meishan pig
C1296644,mamm,Co pig
C1296653,mamm,Munich Miniature pig
C1296872,mamm,Shar-pei dog
C1296915,mamm,Bengal cat
C1296918,mamm,Shorthair cat breed
C1296928,mamm,Siberian cat
C1297007,mamm,Soay sheep
C1297055,mamm,Angora rabbit
C1297068,mamm,Chinchilla Rabbits
C1297090,mamm,American guinea pig
C1297149,mamm,Miniature donkey
C1297268,mamm,Friesian horse
C1297343,mamm,Nigerian pig
C1297409,mamm,N'dama cattle
C1297596,mamm,Japanese Black cattle
C1297709,mamm,Schwyz cattle
C1300203,mamm,Genus Homo
C1300391,mamm,Family Tachyglossidae
C1300414,mamm,Genus Erinaceus
C1300433,mamm,Genus Suncus
C1318966,mamm,Canis lupus X Canis lupus familiaris intraspecies hybrid
