cui,type,name
C0120496,plnt,Commiphora
C0146898,plnt,Tripterygium hypoglaucum
C0162740,plnt,Arabidopsis thaliana <plant>
C0162741,plnt,Arabidopsis
C0242437,plnt,Seedlings
C0242724,plnt,Plant Leaves
C0242726,plnt,Plant Roots
C0242728,plnt,Meristem
C0242766,plnt,Hypocotyl
C0242767,plnt,Stem of plant
C0242768,plnt,Coleoptile
C0242769,plnt,Cotyledon plant
C0242773,plnt,Daucus carota
C0242775,plnt,Agricultural Crops
C0242872,plnt,Hemlock
C0282635,plnt,Mosses
C0330090,plnt,Flowers
C0330098,plnt,Wild plant
C0330099,plnt,Bush
C0330100,plnt,Vine
C0330152,plnt,Juniperus
C0330157,plnt,Juniperus oxycedrus
C0330186,plnt,Pinus <genus>
C0330188,plnt,Pinus ponderosa
C0330195,plnt,Abies
C0330203,plnt,Taxus brevifolia
C0330206,plnt,Ginkgo biloba
C0330208,plnt,Angiosperm
C0330209,plnt,Magnoliopsida
C0330220,plnt,Aristolochia
C0330223,plnt,Asarum
C0330240,plnt,Aconitum
C0330247,plnt,Actaea
C0330276,plnt,Argemone mexicana
C0330279,plnt,Argemone ochroleuca
C0330294,plnt,Papaver somniferum
C0330302,plnt,Quercus
C0330303,plnt,Acorn
C0330312,plnt,Betula Genus
C0330318,plnt,Alder plant
C0330333,plnt,Phytolacca americana
C0330340,plnt,Cactaceae
C0330370,plnt,Amaranthus
C0330381,plnt,Saponaria
C0330386,plnt,Rumex
C0330391,plnt,Beta vulgaris
C0330444,plnt,Diospyros
C0330462,plnt,Violaceae
C0330463,plnt,Viola <angiosperm>
C0330492,plnt,Capparis
C0330498,plnt,Brassica oleracea
C0330502,plnt,Brassica napus
C0330505,plnt,Brassica alba
C0330515,plnt,Raphanus
C0330531,plnt,Ulmus
C0330540,plnt,Morus (plant)
C0330543,plnt,Humulus
C0330544,plnt,Humulus lupulus
C0330546,plnt,Urtica
C0330557,plnt,Euphorbia tirucalli
C0330569,plnt,Croton
C0330579,plnt,Jatropha
C0330580,plnt,Jatropha curcas
C0330582,plnt,Jatropha integerrima
C0330603,plnt,Aleurites (plant)
C0330640,plnt,Rhamnus cathartica
C0330653,plnt,Malus domestica
C0330654,plnt,Prunus
C0330656,plnt,Prunus dulcis
C0330657,plnt,Prunus cerasus
C0330659,plnt,Prunus persica
C0330660,plnt,Prunus domestica
C0330667,plnt,Sorbus
C0330692,plnt,Abrus precatorius
C0330745,plnt,Albizzia
C0330750,plnt,Canavalia ensiformis
C0330751,plnt,Sarothamnus scoparius
C0330777,plnt,Wisteria
C0330788,plnt,Vicia faba
C0330794,plnt,Tephrosia
C0330796,plnt,Sophora
C0330808,plnt,Pongamia
C0330813,plnt,Lupinus
C0330814,plnt,Lupinus albus
C0330823,plnt,Melilotus
C0330828,plnt,Mimosa
C0330833,plnt,Physostigma venenosum
C0330840,plnt,Lotus corniculatus
C0330875,plnt,Eucalyptus cladocalyx
C0330886,plnt,Geranium
C0330893,plnt,Erythroxylum
C0330899,plnt,Tribulus terrestris
C0330922,plnt,Citrus aurantium
C0330928,plnt,Ruta
C0330937,plnt,Ailanthus
C0330938,plnt,Ailanthus altissima
C0330941,plnt,Melia azedarach
C0330953,plnt,Anacardium occidentale
C0330955,plnt,Mangifera indica
C0330971,plnt,Juglans
C0330979,plnt,Paullinia
C0330996,plnt,Acer
C0331000,plnt,Aesculus hippocastanum
C0331010,plnt,Euonymus europaeus
C0331018,plnt,Viscum album
C0331021,plnt,Ligustrum vulgare
C0331030,plnt,Hedera helix
C0331055,plnt,Sambucus
C0331057,plnt,Sambucus canadensis
C0331059,plnt,Sambucus nigra
C0331065,plnt,Lonicera
C0331097,plnt,Oleander
C0331103,plnt,Rauvolfia serpentina
C0331123,plnt,Vinca
C0331124,plnt,Catharanthus roseus
C0331167,plnt,Myoporum
C0331182,plnt,Digitalis lanata
C0331195,plnt,Datura metel
C0331231,plnt,Solanum elaeagnifolium
C0331241,plnt,Duboisia
C0331252,plnt,Ipomoea batatas
C0331262,plnt,Boraginaceae
C0331286,plnt,Tectona grandis
C0331292,plnt,Salvia
C0331302,plnt,Nepeta
C0331308,plnt,Artemisia (plant)
C0331312,plnt,Aster Plant
C0331313,plnt,Baccharis
C0331369,plnt,Lactuca
C0331413,plnt,Xanthium
C0331428,plnt,Milk Thistle
C0331432,plnt,Ambrosia
C0331451,plnt,Monocotyledon
C0331484,plnt,Typha
C0331487,plnt,Areca catechu
C0331496,plnt,Avena (plant)
C0331497,plnt,Cynodon
C0331508,plnt,Festuca
C0331554,plnt,Hordeum vulgare
C0331557,plnt,Lolium multiflorum
C0331570,plnt,Sorghum
C0331598,plnt,Colchicum autumnale
C0331630,plnt,Veratrum californicum
C0331657,plnt,Galanthus
C0331658,plnt,Galanthus nivalis
C0331662,plnt,Hippeastrum
C0331664,plnt,Hyacinthus
C0331672,plnt,Narcissus
C0331673,plnt,Narcissus pseudonarcissus
C0331674,plnt,Narcissus tazetta
C0331707,plnt,Fresh water algae
C0331711,plnt,Prototheca wickerhamii
C0331729,plnt,Ferns
C0331730,plnt,Pteridium
C0331731,plnt,Pteridium aquilinum
C0331745,plnt,Equisetum
C0331746,plnt,Equisetum arvense
C0376238,plnt,Saffron
C0376608,plnt,Plant Epidermis
C0392737,plnt,Digitalis purpurea
C0440283,plnt,Citrus limon plant
C0440297,plnt,Tamarind seed
C0440305,plnt,Pine wood
C0440307,plnt,Grass pollen
C0440357,plnt,ragweed pollen
C0440390,plnt,Olive pollen
C0443307,plnt,Plant spore
C0444602,plnt,Thorn substance
C0446208,plnt,Wild flowers
C0446221,plnt,Liliaceae
C0446223,plnt,Amaryllidaceae
C0446224,plnt,Solanaceae
C0446228,plnt,Asteraceae
C0446254,plnt,Cucurbitaceae
C0446256,plnt,Papaveraceae
C0446258,plnt,Amaryllis
C0446269,plnt,Syringa
C0446275,plnt,Pomona
C0446282,plnt,Phleum
C0446301,plnt,Apium graveolens
C0446307,plnt,Petroselinum crispum
C0450033,plnt,Barley grass
C0453135,plnt,Carica papaya
C0453151,plnt,Watercress
C0453265,plnt,Salvia officinalis
C0453397,plnt,Piper nigrum (plant)
C0521083,plnt,Kava
C0522458,plnt,Populus
C0522467,plnt,Genus Mentha
C0522470,plnt,Ocimum
C0524480,plnt,Scenedesmus
C0524824,plnt,Brassicaceae
C0524876,plnt,Myrrhis odorata
C0524878,plnt,Apiaceae
C0524882,plnt,Polygonaceae
C0524884,plnt,Rubber Tree
C0524885,plnt,Rubiaceae
C0524886,plnt,Lilium
C0524887,plnt,Yucca
C0524895,plnt,Division Coniferophyta (organism)
C0524903,plnt,Lavandula
C0524904,plnt,Lamiaceae
C0524949,plnt,Laurus nobilis
C0524951,plnt,Cinnamomum camphora
C0546888,plnt,Filix mas
C0557858,plnt,Plant material (substance)
C0598157,plnt,Chlorella minutissima
C0599067,plnt,Phoenix dactylifera
C0600402,plnt,Ocimum basilicum
C0600609,plnt,Urtica dioica
C0682475,plnt,Tracheophyta
C0682477,plnt,Arecaceae
C0682492,plnt,Vitis vinifera
C0686898,plnt,Camptotheca acuminata
C0686899,plnt,Artemisia annua
C0696758,plnt,Ephedra sinica
C0696841,plnt,Lycopodium serratum
C0696940,plnt,Salvia miltiorrhiza
C0696946,plnt,Schisandra chinensis
C0697022,plnt,Amaranthus hypochondriacus
C0697029,plnt,"Arctium lappa, burdock root, Scientific name A, Western, Herbs and botanicals"
C0697049,plnt,Capsicum frutescens
C0697062,plnt,Collinsonia canadensis
C0697105,plnt,Glycyrrhiza glabra
C0697157,plnt,Mentha piperita
C0697198,plnt,Tanacetum parthenium
C0697238,plnt,Thymus vulgaris
C0718405,plnt,Aloe vera plant
C0740009,plnt,Nicotiana tabacum
C0752226,plnt,Chamomile
C0752227,plnt,Chamaemelum nobile
C0795673,plnt,Vaccinium myrtillus
C0868970,plnt,Host plants
C0869005,plnt,"Plants, Cultivated"
C0877851,plnt,Taraxacum officinale
C0877891,plnt,Angelica archangelica
C0884217,plnt,Citrus reticulata (plant)
C0884951,plnt,Antirrhinum
C0884970,plnt,Cosmos
C0884985,plnt,Larix
C0885003,plnt,Prunella vulgaris
C0885226,plnt,Cimicifuga racemosa
C0885306,plnt,Eriodictyon californicum
C0936038,plnt,Beech
C0936043,plnt,Genus Dioscorea
C0936045,plnt,Genus Cucumis
C0936070,plnt,Delphinium
C0936179,plnt,Glycyrrhiza uralensis
C0936216,plnt,Verbascum
C0936217,plnt,Angelica
C0939811,plnt,Podophyllum peltatum
C0946574,plnt,Artocarpus heterophyllus
C0946575,plnt,Asparagus officinalis
C0946581,plnt,Betula pendula
C0946611,plnt,Coriandrum sativum
C0946620,plnt,Diospyros kaki
C0946715,plnt,Origanum vulgare
C0946846,plnt,Plantago
C0947371,plnt,Cupressus sempervirens
C0947381,plnt,Helianthus annuus
C0947567,plnt,Citrus paradisi
C0949120,plnt,Persea americana
C0949314,plnt,Panax ginseng
C0949745,plnt,Myristica fragrans
C0949790,plnt,Rhizome
C0949817,plnt,Rosehips
C0949831,plnt,Astragalus membranaceus
C0949836,plnt,Pistacia
C0949838,plnt,Oplopanax horridus
C0949842,plnt,Berberidaceae
C0949850,plnt,Picea
C0949852,plnt,Camellia sinensis (Plant)
C0949866,plnt,Abelmoschus
C0949891,plnt,Actinidia
C0949898,plnt,Rhus
C0949900,plnt,Apocynaceae
C0949931,plnt,Betulaceae
C0949939,plnt,Star Anise
C0949952,plnt,Moringa oleifera
C0949978,plnt,Simaroubaceae
C0949991,plnt,Boswellia sacra
C0949998,plnt,Dianthus
C0949999,plnt,Carnation
C0950000,plnt,Silene
C0950005,plnt,Cistus
C0950007,plnt,Garcinia
C0950068,plnt,Pueraria
C0950074,plnt,Trifolium
C0950079,plnt,Swertia
C0950081,plnt,Angelica sinensis
C0950082,plnt,Bupleurum
C0950100,plnt,Curcuma (plant)
C0950101,plnt,Curcuma longa
C0950153,plnt,"Plants, Genetically Modified"
C0969717,plnt,Hevea brasiliensis
C0969722,plnt,Campanulaceae
C0969726,plnt,Peony
C0969732,plnt,Tripterygium
C0969733,plnt,Calophyllum
C0969735,plnt,Combretum
C0969740,plnt,Vaccinium macrocarpon
C0969742,plnt,Phyllanthus emblica (plant)
C0969743,plnt,Maackia amurensis
C0971874,plnt,Actinidia deliciosa
C0973446,plnt,Tamarindus indica
C0993600,plnt,Valeriana officinalis
C0993603,plnt,Cypress
C0995149,plnt,Yarrow
C0996256,plnt,Gracilariopsis lemaneiformis
C0996259,plnt,Pyropia tenera
C0996264,plnt,Porphyridium
C0996301,plnt,Phaeodactylum tricornutum
C0996433,plnt,Volvox carteri
C0996446,plnt,Tetradesmus obliquus
C0996477,plnt,Codium fragile
C0996514,plnt,Marchantiophyta
C0996552,plnt,Selaginella
C0996569,plnt,Gleicheniaceae
C0996614,plnt,Pinus thunbergii
C0996622,plnt,Cryptomeria
C0996674,plnt,Fumariaceae
C0996764,plnt,Brassica juncea
C0996782,plnt,Rosa x damascena
C0996811,plnt,Bauhinia
C0996834,plnt,Griffonia simplicifolia
C0996847,plnt,Macrotyloma axillare
C0996851,plnt,Pisum
C0996854,plnt,Psophocarpus tetragonolobus
C0996855,plnt,Sesbania rostrata
C0996858,plnt,Ulex europaeus
C0996859,plnt,Vicia cracca
C0996862,plnt,Vigna
C0996867,plnt,Philenoptera violacea
C0996912,plnt,Pelargonium hortorum
C0996921,plnt,Calotropis gigantea
C0996923,plnt,Datura
C0996931,plnt,Nicotiana plumbaginifolia
C0996933,plnt,Nicotiana sylvestris
C0996935,plnt,Nicotiana benthamiana
C0996936,plnt,Petunia
C0996937,plnt,Petunia x hybrida
C0996954,plnt,Scutellaria
C0996956,plnt,Olea (plant)
C0996967,plnt,Striga
C0996996,plnt,Carthamus tinctorius (plant)
C0997084,plnt,Dionaea
C0997086,plnt,Drosera binata
C0997103,plnt,Sweet Gum Trees
C0997139,plnt,Lemna
C0997142,plnt,Lemna minor
C0997144,plnt,Pistia stratiotes
C0997157,plnt,Bromus
C0997158,plnt,Bromus secalinus
C0997171,plnt,Oryza australiensis
C0997210,plnt,Bromeliaceae
C0997233,plnt,Zingiber
C1000534,plnt,Chamerion angustifolium (plant)
C1000599,plnt,Potamogeton
C1000629,plnt,Acanthus montanus
C1000631,plnt,Akebia
C1000689,plnt,Clerodendrum
C1000790,plnt,Michelia
C1000850,plnt,Tagetes erecta
C1000882,plnt,Widdringtonia cedarbergensis
C1000925,plnt,Pteris
C1000954,plnt,Cymbidium
C1000974,plnt,Agrostis (plant)
C1000976,plnt,Andropogon
C1000991,plnt,Nardus
C1001040,plnt,Houttuynia cordata
C1001067,plnt,Malpighia
C1001138,plnt,Castanea
C1001173,plnt,Punica granatum
C1001240,plnt,Rubus
C1001304,plnt,Myriophyllum
C1001372,plnt,Nothofagus
C1002062,plnt,Pogostemon cablin
C1002367,plnt,Pelargonium capitatum
C1002794,plnt,Neottia ovata
C1002803,plnt,Sinapis arvensis
C1002845,plnt,Galium aparine
C1003627,plnt,Hypnea musciformis
C1003642,plnt,Eucheuma
C1003664,plnt,Gracilaria cornea
C1003677,plnt,Halosaccion glandiforme
C1004010,plnt,Eriobotrya japonica
C1004024,plnt,Quillaja Saponins
C1004026,plnt,Rosa woodsii
C1004333,plnt,Derbesia
C1004342,plnt,Petunia axillaris
C1004890,plnt,Cladophora
C1005037,plnt,Eucalyptus camaldulensis
C1005038,plnt,Eucalyptus globulus
C1005484,plnt,Griffithsia
C1005493,plnt,Corallina officinalis
C1005502,plnt,Gigartina skottsbergii
C1005958,plnt,Santalum
C1006305,plnt,Cormus (plant)
C1006773,plnt,Pseudo-nitzschia multiseries
C1006780,plnt,Citrus maxima
C1006847,plnt,Huperzia
C1006890,plnt,Clematis vitalba
C1006892,plnt,Consolida
C1007013,plnt,Aegilops tauschii
C1007087,plnt,Dendrobium
C1007466,plnt,Tichocarpus crinitus
C1007509,plnt,Eragrostis
C1007570,plnt,Eucheuma serra
C1007591,plnt,Kappaphycus
C1007592,plnt,Kappaphycus alvarezii
C1007594,plnt,Gymnogongrus griffithsiae
C1007813,plnt,Mentha longifolia
C1007814,plnt,Mentha suaveolens
C1008086,plnt,Paulownia
C1008143,plnt,Melissa officinalis
C1008177,plnt,Verbascum thapsus
C1008254,plnt,Aspidistra elatior
C1008262,plnt,Furcraea
C1008921,plnt,Asparagaceae
C1009138,plnt,Crithmum maritimum
C1009534,plnt,Bellis (plant)
C1009574,plnt,Chrysanthemum x morifolium
C1009823,plnt,Helminthostachys zeylanica
C1009891,plnt,Cryptonemia
C1010703,plnt,Dahlia merckii
C1010793,plnt,Gardenia
C1011182,plnt,Aureococcus anophagefferens
C1011520,plnt,Panax notoginseng
C1011522,plnt,Panax quinquefolius
C1011714,plnt,Chorda
C1011810,plnt,Coccoloba uvifera
C1012428,plnt,Anredera cordifolia
C1013055,plnt,Lessertia frutescens
C1013765,plnt,Aeschynomene
C1013835,plnt,Hippophae
C1014208,plnt,Anna
C1014694,plnt,Piper longum
C1014921,plnt,Sophora flavescens
C1014943,plnt,Ferulago
C1015032,plnt,Satureja
C1015033,plnt,Satureja hortensis
C1015144,plnt,Cephalotaxus
C1016706,plnt,Ridolfia segetum
C1016964,plnt,Tylophora
C1016972,plnt,Solanum glaucophyllum
C1017040,plnt,Ascophyllum nodosum
C1017208,plnt,Teucrium flavum
C1017209,plnt,Teucrium scorodonia
C1017266,plnt,Trebouxia gelatinosa
C1017586,plnt,Eclipta prostrata
C1017691,plnt,Dipteryx odorata
C1017706,plnt,Lespedeza cuneata
C1018538,plnt,Forsythia
C1018540,plnt,Acorus gramineus
C1018544,plnt,Citrus unshiu
C1018825,plnt,Dioscorea alata
C1018829,plnt,Dioscorea polystachya
C1018894,plnt,Stevia rebaudiana
C1018895,plnt,Enterolobium contortisiliquum
C1019537,plnt,Pulicaria
C1019847,plnt,Araucaria angustifolia
C1019851,plnt,Wollemia
C1020559,plnt,Thuja orientalis
C1021144,plnt,Parkinsonia
C1021180,plnt,Zizania latifolia
C1021691,plnt,Arabidopsis lyrata
C1021968,plnt,Antonia
C1023087,plnt,Canavalia brasiliensis
C1023396,plnt,Miscanthus
C1023753,plnt,Disa
C1024362,plnt,Phytolacca insularis
C1025331,plnt,Scutellaria baicalensis (plant)
C1025431,plnt,Capparis spinosa
C1025635,plnt,Cymbopogon
C1025636,plnt,Cymbopogon nardus
C1025639,plnt,Digitaria ciliaris
C1025657,plnt,Sasa
C1025779,plnt,Chenopodium amaranticolor
C1026711,plnt,Correa
C1026888,plnt,Ageratum conyzoides
C1027420,plnt,Trachelospermum jasminoides
C1027798,plnt,Aspalathus
C1028251,plnt,Pterocladiella capillacea
C1028602,plnt,Camelina
C1028819,plnt,Pinus pinaster
C1029148,plnt,Ziziphus
C1029262,plnt,Artemisia herba-alba
C1029630,plnt,Baccharis dracunculifolia
C1029849,plnt,Pelargonium graveolens
C1030195,plnt,Melaleuca armillaris
C1030377,plnt,Sargassum horneri
C1030655,plnt,Glycyrrhiza inflata
C1030673,plnt,Rosa canina
C1030681,plnt,Rosa rugosa
C1030685,plnt,Rosa chinensis
C1030687,plnt,Rosa laevigata
C1030689,plnt,Rosa roxburghii
C1031375,plnt,Ulva rigida
C1031603,plnt,Fallopia multiflora plant
C1031888,plnt,Cyperus longus
C1032610,plnt,Porphyridium sp.
C1033238,plnt,Betula platyphylla
C1033491,plnt,Caladenia
C1034972,plnt,Hyacinthoides hispanica
C1035048,plnt,Nicotiana clevelandii
C1035167,plnt,Prospero
C1035281,plnt,Polygonatum odoratum
C1035302,plnt,Lycoris
C1035308,plnt,Rhodophiala bifida
C1035319,plnt,Zephyranthes candida
C1035432,plnt,Grewia
C1036374,plnt,Roseodendron donnell-smithii
C1036438,plnt,Vaccinium ovatum
C1036815,plnt,Cyrtomium
C1037279,plnt,Picramnia
C1037297,plnt,Streptocarpus ionanthus
C1037318,plnt,Tetracera
C1037379,plnt,Aconitum carmichaelii
C1037682,plnt,Magnolia officinalis
C1038769,plnt,Cistanche
C1040858,plnt,Gastrodia elata
C1041820,plnt,Eucryphia cordifolia
C1042046,plnt,Daemonorops
C1042313,plnt,Corchorus
C1042324,plnt,Guazuma ulmifolia
C1042483,plnt,Cnidium monnieri
C1042636,plnt,Dendrobium nobile
C1044404,plnt,Notheia anomala
C1044642,plnt,Prymnesium parvum
C1044677,plnt,Boesenbergia rotunda
C1045459,plnt,Phelipanche aegyptiaca
C1047127,plnt,Prunus mume
C1048932,plnt,Ecklonia cava
C1049240,plnt,Lonicera japonica
C1051161,plnt,Athamanta turbith
C1051358,plnt,Melaleuca cajuputi
C1051487,plnt,Cardamine californica
C1051973,plnt,Ptilota serrata
C1057194,plnt,Cinnamomum cassia
C1057625,plnt,Myrtus
C1057626,plnt,Myrtus communis
C1059156,plnt,Lagerstroemia speciosa
C1059336,plnt,Renata
C1060234,plnt,Azadirachta
C1060922,plnt,Jasminum officinale
C1061161,plnt,Withania
C1061163,plnt,Withania somnifera (plant)
C1061529,plnt,Sargassum binderi
C1061743,plnt,Dimocarpus
C1066480,plnt,Sanguisorba officinalis
C1068041,plnt,Carpha
C1068619,plnt,Pleione bulbocodioides
C1071616,plnt,Alexa
C1072272,plnt,Litchi chinensis
C1073054,plnt,Lycoris aurea
C1074162,plnt,Aspalathus linearis
C1075187,plnt,Gaultheria procumbens
C1075351,plnt,Ziziphus mauritiana
C1075992,plnt,Murraya exotica
C1075998,plnt,Swinglea glutinosa
C1077176,plnt,Isatis
C1077177,plnt,Isatis indigotica
C1077189,plnt,Dendrobium chrysotoxum
C1077684,plnt,Intsia
C1077750,plnt,Pterogyne nitens
C1078207,plnt,Citrus x microcarpa
C1078317,plnt,Melaleuca alternifolia
C1079680,plnt,Olneya tesota
C1080863,plnt,Fragaria
C1080864,plnt,Ribes
C1080866,plnt,Canavalia
C1080894,plnt,Nepenthes
C1080896,plnt,Eucommia ulmoides
C1080898,plnt,Sagittaria <water-plantain>
C1081385,plnt,Amelanchier
C1081390,plnt,Quillaja
C1081499,plnt,Epipactis helleborine
C1081793,plnt,Parietaria judaica
C1083174,plnt,Fucus vesiculosus
C1083266,plnt,Torreya nucifera
C1083570,plnt,Stachys
C1084029,plnt,Sanguisorba
C1084142,plnt,Nerine bowdenii
C1084386,plnt,Persicaria
C1084567,plnt,Epimedium
C1084633,plnt,Actaea simplex
C1085943,plnt,Bletilla striata
C1087550,plnt,Persicaria tinctoria
C1088214,plnt,Pterodon pubescens
C1088333,plnt,Hypnea japonica
C1089516,plnt,Cinnamomum burmannii
C1090210,plnt,Portieria hornemanii
C1091196,plnt,Cattleya trianae
C1092551,plnt,Amorpheae
C1093320,plnt,Heteromorpha
C1093395,plnt,Haematococcus pluvialis
C1093500,plnt,Taraxacum
C1094241,plnt,Polygonum cuspidatum
C1095052,plnt,Azadirachta indica
C1095592,plnt,Vigna radiata
C1095789,plnt,Nasturtium
C1116542,plnt,Abelmoschus esculentus
C1119921,plnt,Rheum rhaponicum
C1135787,plnt,Saposhnikovia
C1135814,plnt,Bursera simaruba
C1135823,plnt,Acacia catechu
C1135830,plnt,Plectranthus barbatus
C1135844,plnt,Capparaceae
C1135851,plnt,Aglaia
C1135854,plnt,Stephania tetrandra
C1136058,plnt,Plant Tubers
C1136059,plnt,Root Tip
C1136172,plnt,Pistil
C1138387,plnt,Mahonia aquifolium
C1140671,plnt,Oryza sativa
C1140702,plnt,Nigella sativa
C1145672,plnt,Bixa orellana (plant)
C1145678,plnt,Solanum tuberosum
C1153736,plnt,Antirrhinum majus
C1167626,plnt,Cymbopogon citratus
C1167636,plnt,Pulmonaria officinalis
C1187488,plnt,Solanum microdontum
C1187827,plnt,Cedrus libani
C1188200,plnt,Alnus japonica
C1190342,plnt,Acacia victoriae
C1190388,plnt,Monostroma nitidum
C1191723,plnt,Corsia
C1192085,plnt,Caulerpa cupressoides
C1193112,plnt,Dodecadenia grandiflora
C1193341,plnt,Symphonia globulifera
C1193988,plnt,Nothapodytes nimmoniana
C1194472,plnt,Wolffia
C1197009,plnt,Costus pictus
C1197155,plnt,Cyanotis
C1197914,plnt,Halimeda renschii
C1199284,plnt,Broussonetia papyrifera
C1201567,plnt,Pluchea indica
C1207898,plnt,Hibiscus sabdariffa
C1209330,plnt,Espeletia
C1209765,plnt,Transberingia
C1210298,plnt,Selaginella doederleinii
C1211796,plnt,Lancea
C1211798,plnt,Leucocarpus
C1212456,plnt,Emilia
C1213866,plnt,Empetrum nigrum
C1214558,plnt,Libidibia ferrea
C1217004,plnt,Polygonatum cyrtonema
C1219927,plnt,Alpinia officinarum
C1219931,plnt,Lanxangia tsaoko
C1221569,plnt,Hypnea valentiae
C1225783,plnt,Corchorus capsularis
C1227275,plnt,Mirabilis expansa
C1231865,plnt,Strobilanthes cusia
C1234768,plnt,Oplopanax elatus
C1234851,plnt,Arisaema jacquemontii
C1256659,plnt,Andrographis paniculata
C1260603,plnt,Plant fiber
C1260949,plnt,Pastinaca sativa
C1261252,plnt,Lens culinaris
C1261477,plnt,Lactuca sativa
C1262901,plnt,Allium porrum
C1262903,plnt,Pisum sativum
C1304558,plnt,Fagopyrum esculentum
C1449865,plnt,plant bulb
C1456411,plnt,Tree bark
C1457886,plnt,Acer rubrum
C1462789,plnt,Betula ermanii
C1463272,plnt,Lycoris radiata
C1463421,plnt,Cynanchum wilfordii
C1464250,plnt,Cerastium fontanum
C1464475,plnt,Sphagnum imbricatum
C1473294,plnt,Cratylia mollis
C1475722,plnt,Lycoris chinensis
C1477487,plnt,Pimpinella tragium
C1479795,plnt,Copaifera langsdorffii
C1480669,plnt,Corydalis saxicola
C1481779,plnt,Solieria filiformis
C1482304,plnt,Gracilaria ornata
C1482314,plnt,Gracilaria bursa-pastoris
C1483701,plnt,Hyptis brevipes
C1485639,plnt,Botryocladia occidentalis
C1486225,plnt,Bryopsis hypnoides
C1490376,plnt,Typhonium divaricatum
C1492866,plnt,Valeriana edulis
C1495194,plnt,Bontia daphnoides
C1497961,plnt,Plectranthus strigosus
C1501208,plnt,Tinospora cordifolia
C1502273,plnt,Sapria
C1502297,plnt,Trigonostemon
C1510478,plnt,Matricaria chamomilla
C1510487,plnt,Phaseolus vulgaris
C1522377,plnt,Non-Vascular Plant
C1535816,plnt,Cymbopogon martini
C1536360,plnt,Commiphora myrrha (plant)
C1536447,plnt,Helichrysum italicum
C1562025,plnt,Embryophyta
C1623196,plnt,Lavandula angustifolia
C1623788,plnt,Spondias purpurea
C1625845,plnt,Georgiella confluens
C1626750,plnt,Thymbra
C1630331,plnt,Magnolia obovata
C1639828,plnt,Turnera sidoides
C1641810,plnt,Cinchona officinalis
C1643559,plnt,Eucheuma denticulatum
C1653360,plnt,Dichotomaria marginata
C1658087,plnt,Syzygium aromaticum
C1662409,plnt,Satureja thymbra
C1663632,plnt,Cistus creticus
C1672151,plnt,Asparagus racemosus
C1677349,plnt,Rhus chinensis
C1688111,plnt,Phyllanthus urinaria
C1720877,plnt,Xylem
C1720878,plnt,Phloem
C1879327,plnt,Zingiber officinale
C1887793,plnt,Jacobaea
C1891047,plnt,Euphorbia neriifolia
C1905437,plnt,Codiaeum peltatum
C1906416,plnt,Salix lucida
C1911792,plnt,Amansia
C1912545,plnt,Cypripedium japonicum
C1914121,plnt,Artocarpus hirsutus
C1915604,plnt,Angelica keiskei
C1934231,plnt,Cyclopia intermedia
C1934682,plnt,Chromochloris zofingiensis
C1935492,plnt,Lippia alba
C1935970,plnt,Morella esculenta
C1935991,plnt,Acanthophora spicifera
C1937748,plnt,Hypnea cervicornis
C1942527,plnt,Schefflera heptaphylla
C2268970,plnt,Phlegmariurus carinatus
C2270809,plnt,Euphorbia thymifolia
C2277377,plnt,Pistacia atlantica
