cui,type,name
C0441469,mnob,Picture
C0442514,mnob,Hotel
C0442562,mnob,Movie house
C0442601,mnob,Post office
C0442603,mnob,Office
C0442614,mnob,Factory
C0442629,mnob,Airports
C0442632,mnob,Boat dock
C0442639,mnob,Car park
C0442650,mnob,Road
C0442664,mnob,Traffic light
C0449432,mnob,Component object
C0453881,mnob,Brassiere
C0453884,mnob,Vest
C0453887,mnob,Body suit
C0453903,mnob,Girdle
C0453919,mnob,T shirt
C0453935,mnob,Leggings
C0453939,mnob,Skirt
C0453944,mnob,Jacket
C0453946,mnob,Coat (physical object)
C0453947,mnob,Raincoat
C0453962,mnob,Trainers
C0453964,mnob,Sandals
C0453975,mnob,Headband
C0453982,mnob,Velcro
C0453984,mnob,Zipper
C0453985,mnob,Button
C0457933,mnob,Residential flat
C0475311,mnob,Harbor
C0522637,mnob,"Measuring ruler, device"
C0556991,mnob,Fuel
C0557652,mnob,Bedroom
C0557653,mnob,Kitchen
C0557668,mnob,Landing
C0557670,mnob,Corridor
C0557679,mnob,External wall
C0557698,mnob,Door (physical object)
C0557702,mnob,Window (physical object)
C0557704,mnob,Natural ventilation
C0557778,mnob,Supermarket
C0557806,mnob,College
C0562310,mnob,Shopping center
C0562499,mnob,Hallway
C0567365,mnob,Surgical material
C0567398,mnob,Household material
C0581226,mnob,Spoon
C0598008,mnob,laboratory facility
C0598009,mnob,Research Facilities
C0598124,mnob,charge coupled device camera
C0598214,mnob,user friendly software
C0599395,mnob,High Schools
C0599997,mnob,Mill
C0600191,mnob,Intranets
C0677453,mnob,Cigarette
C0677535,mnob,Walls of a building
C0678446,mnob,Cigars
C0680330,mnob,Waterpipe
C0681495,mnob,Movies
C0681500,mnob,billboard
C0681520,mnob,new product
C0681588,mnob,Laboratory equipment
C0681595,mnob,jeep
C0681602,mnob,accelerator
C0683757,mnob,Company (organization)
C0683898,mnob,enclosure
C0683901,mnob,Airplanes
C0683939,mnob,Research Organization
C0687640,mnob,in vitro diagnostics
C0687760,mnob,Taverns
C0725704,mnob,Connector
C0729569,mnob,Communications equipment
C0780366,mnob,plastic bags
C0810640,mnob,Transformers
C0870240,mnob,Calculator
C0870243,mnob,campuses
C0870287,mnob,Classroom
C0870369,mnob,Crafts (art)
C0870909,mnob,Money
C0871508,mnob,test forms
C0871855,mnob,piano
C0872107,mnob,beamline
C0872171,mnob,Flask
C0872329,mnob,animal facility
C0876933,mnob,Kindergartens (organization)
C0920429,mnob,Cell Bank
C0920585,mnob,microchip
C0936091,mnob,Annual Reports
C0973138,mnob,Computerized Physician Order Entry System
C1136005,mnob,"Computers, Handheld"
C1136359,mnob,Cellular Phone
C1136360,mnob,Mobile Phone
C1257851,mnob,Nanotubes
C1258084,mnob,Quantum Dots
C1283131,mnob,Gold weight
C1289790,mnob,"Baffle, device"
C1299950,mnob,Litter
C1304639,mnob,Radio
C1304654,mnob,Thermistors
C1443871,mnob,Personal protective equipment
C1450053,mnob,Nanostructured Materials
C1450054,mnob,Artificial nanoparticles
C1456528,mnob,Eye Wear
C1517482,mnob,Gene Bank
C1518597,mnob,Optical Instrument
C1519123,mnob,SAGE Library
C1519382,mnob,Health Smart Cards
C1523994,mnob,"Diagnostic, Therapeutic, and Research Equipment"
C1547538,mnob,Facility
C1547887,mnob,Commercial Product
C1551377,mnob,holder
C1553446,mnob,Suite
C1553451,mnob,System - kit
C1622900,mnob,Data Systems
C1704584,mnob,Pin Device Component
C1704639,mnob,Matrix Component of Device
C1705194,mnob,Server (computer)
C1706706,mnob,Actuator
C1706710,mnob,Adapter Device
C1707144,mnob,CPU (central processing unit of computer system)
C1707698,mnob,Cooling Module Device
C1707961,mnob,Exhalation Filter Device
C1708050,mnob,Optical Fiber Device
C1708509,mnob,Inhalation Valve Device
C1708698,mnob,Light Emitting Diode Device
C1709016,mnob,Microarray
C1709026,mnob,Microphone
C1709604,mnob,Positive end Expiratory Pressure Valve Device
C1709679,mnob,Printer/plotter
C1710443,mnob,Tower
C1720846,mnob,Nanorods
C1721060,mnob,Metal Nanoparticles
C1721063,mnob,Nanowires
C1736830,mnob,Workstation
C1737642,mnob,Laptop computer
C1738334,mnob,Tracking system
C1880402,mnob,Double-Walled Nanotube
C1881002,mnob,Graphics Processing Unit
C1881954,mnob,Nanocantilever
C1881960,mnob,Nanofibers
C1881978,mnob,Nanoprobe
C1881982,mnob,Nanosensor
C1883167,mnob,Station
C1948062,mnob,Copy (object)
C1961260,mnob,Laser printer
C1998591,mnob,Makeup
C2348732,mnob,Gantry
C2348974,mnob,Histogram
C2350032,mnob,Global Positioning Systems
C2350275,mnob,Optical System
C2355578,mnob,Fiber Optic Cables
C2594855,mnob,Binoculars
C2697665,mnob,Imaging System
C2718052,mnob,Radio Frequency Identification Device
C2825498,mnob,Measurement Device
C2827661,mnob,Spreadsheet
C2936359,mnob,Surgical Attire
C2936415,mnob,Quartz Crystal Microbalance
C2985411,mnob,Ultrasound Transducer
C2986957,mnob,Autoradiographic Image
C2987211,mnob,Dry Shipper
C3178787,mnob,Ferromagnets
C3204335,mnob,Smartphone
C3272573,mnob,Vacuum Sealed Metal Container Closure
C3272594,mnob,Microwell Plate
C3642464,mnob,Cryovial
C3698592,mnob,Patient's home
C3714475,mnob,Management Information Systems
C3826373,mnob,Eye protection
C3827736,mnob,Ultra Low Temperature Freezer
C3847505,mnob,Repository
C3849992,mnob,"Printing, Three-Dimensional"
C3854002,mnob,Snorkel
C3856907,mnob,Projector
C3873695,mnob,Adaptor/connector
C3873699,mnob,Console
C3873748,mnob,Harness
C3874054,mnob,Toilet seat
C3879138,mnob,Loudspeaker
C3887555,mnob,Gravity Suits
C4019284,mnob,Uniforms
C4035903,mnob,Master patient index
C4279906,mnob,Electronic Tongue
C4289735,mnob,Cover Slip
C4505348,mnob,Wearable Electronic Devices
C4528419,mnob,Exascale Computer System
C4684812,mnob,Web Server
C4761391,mnob,NeuroBlate System
C5197903,mnob,Multifunctional Nanoparticles
C5207035,mnob,FitBit
