cui,type,name
C0042333,npop,Variation (Genetics)
C0042730,npop,Viral Interference
C0042784,npop,Viscosity
C0043052,npop,Water Movements
C0043085,npop,Weather
C0043187,npop,Environmental Wind
C0043309,npop,Roentgen Rays
C0085406,npop,Anisotropy
C0085813,npop,"Anisotropy, Fluorescence"
C0086312,npop,Forests
C0086685,npop,Natural Selection
C0162358,npop,Ecosystem
C0162524,npop,Chemiluminescence
C0162535,npop,electrical resistance
C0162691,npop,Friction
C0178529,npop,carboxylation
C0178576,npop,Cross link
C0178683,npop,hot climate
C0238617,npop,High altitude (physical force)
C0239970,npop,humid weather
C0242377,npop,"Light, Visible"
C0242535,npop,Microgravity
C0242681,npop,Hypogravity
C0242689,npop,Convection
C0243052,npop,Virus Physiological Phenomena
C0243053,npop,Bacterial Physiological Phenomena
C0243176,npop,chemical composition
C0243177,npop,chemical content
C0243178,npop,chemical properties
C0259889,npop,Fluorination
C0259981,npop,Photoluminescence
C0282113,npop,Sustainable Development
C0282589,npop,"Sediments, Marine"
C0301630,npop,Reduction (chemical)
C0303896,npop,Blue light
C0311405,npop,Auto-oxidation
C0311413,npop,Virus replication in vivo
C0311418,npop,Oncotic pressure
C0336996,npop,Physical force
C0336997,npop,Environmental force
C0336998,npop,Natural force
C0337000,npop,Cyclonic Storms
C0337002,npop,Tidal Waves
C0337004,npop,Hot weather
C0337005,npop,Cold weather
C0337007,npop,High humidity
C0337008,npop,Low humidity
C0337014,npop,Avalanches
C0337016,npop,Landslides
C0337026,npop,Blast (physical force)
C0337036,npop,Static Electricity
C0337037,npop,Electric field
C0337038,npop,Stray voltage
C0337050,npop,Rivers
C0376279,npop,"Interference, Bacterial"
C0376343,npop,Genomic Hybridization
C0376525,npop,Dimerization
C0376534,npop,Electrostatics
C0376614,npop,Solar Flares
C0376616,npop,Sunspots
C0376617,npop,Solar Activity
C0376700,npop,Denture Wear
C0376706,npop,Mechanics
C0428692,npop,Ambient temperature
C0441665,npop,"Disk diffusion, function"
C0442528,npop,Tropical environment
C0442540,npop,Streams
C0442830,npop,Alternating current
C0444886,npop,Constant current
C0444927,npop,Electrical pattern
C0445194,npop,Power output
C0450025,npop,Environmental stimuli
C0450029,npop,Cold air
C0450030,npop,Fog
C0450448,npop,Waveforms
C0456156,npop,Environmental event
C0459800,npop,Vibration - physical agent
C0522534,npop,Saturated
C0524680,npop,Osmotic Shock
C0542479,npop,"Energy, Physics"
C0563227,npop,Red light
C0563228,npop,White light
C0563532,npop,Magnetism
C0563533,npop,Magnetic Fields
C0563548,npop,Electric charge
C0563593,npop,Freezing temperature
C0563597,npop,Momentum
C0564460,npop,UVA - Ultraviolet A radiation
C0564461,npop,Ultraviolet B radiation
C0596322,npop,chemical stability
C0596391,npop,covalent bond
C0596483,npop,Electric potential (physical force)
C0596539,npop,evaporation
C0596578,npop,fluid flow
C0596583,npop,Food Chain
C0596800,npop,Ionic Bonding
C0596835,npop,light emission
C0596836,npop,Light intensity
C0597571,npop,thermostability
C0597678,npop,water flow
C0597762,npop,deacylation
C0597767,npop,cohesion
C0597773,npop,prozone phenomenon
C0598197,npop,contagion
C0599026,npop,light transmission
C0599514,npop,Mutualism
C0599882,npop,Melting
C0600511,npop,Pharmacologic Actions
C0600512,npop,Chemical Actions
C0600572,npop,Food Web
C0678538,npop,Potential Energy
C0678539,npop,mechanical energy
C0678540,npop,kinetic energy
C0678542,npop,chemical energy
C0678544,npop,wave - physical agent
C0678547,npop,fluid property
C0678548,npop,microviscosity
C0678555,npop,wave amplitude
C0678559,npop,deformability
C0678560,npop,brittleness
C0678562,npop,radioaerosol
C0678568,npop,Cool - action
C0678575,npop,infrared spectrum
C0678577,npop,ultraviolet spectrum
C0678578,npop,Brightness
C0678581,npop,hue
C0678590,npop,equilibrium constant
C0678591,npop,Free Energy
C0678592,npop,free energy change
C0678595,npop,peptide bond
C0678596,npop,chemical reactivity
C0678600,npop,bond dissociation energy
C0678603,npop,electron affinity
C0678604,npop,electronegativity
C0678609,npop,chemical breakdown
C0678610,npop,transfer reaction
C0678613,npop,feedback inhibition
C0678615,npop,Amidation
C0678616,npop,peptide bond formation
C0679215,npop,health and disease
C0681768,npop,tropical moist climate
C0681774,npop,hail
C0681778,npop,monsoon
C0681779,npop,atmospheric condition
C0683110,npop,acoustic stimulus
C0683111,npop,gustatory stimulus
C0683118,npop,intermolecular forces
C0683120,npop,hydrophobic bond
C0687712,npop,warming process
C0806140,npop,Flow
C0813987,npop,Transesterification
C0815077,npop,fat solubility
C0851346,npop,Radiation
C0868933,npop,Climatic factors
C0870904,npop,mirror image
C0871499,npop,temperature effects
C0871761,npop,gravitational effects
C0871974,npop,environmental effects
C0917874,npop,Magnetic Resonance
C1135950,npop,Shear Strength
C1136308,npop,Genetic Processes
C1138417,npop,Photobleaching
C1171318,npop,shear stress
C1171356,npop,metacyclogenesis
C1253910,npop,Biological Community
C1257749,npop,Herb-Drug Interactions
C1257888,npop,Phase Transition
C1321552,npop,Temperature extreme
C1328878,npop,excystation
C1328939,npop,nucleic acid stability
C1328947,npop,RF coil
C1384604,npop,Sedimentation process
C1442084,npop,Fluid Resistance
C1449600,npop,Glaciers
C1449602,npop,Icebergs
C1450275,npop,luminescence
C1514217,npop,Polyvalence
C1521797,npop,transmission process
C1537026,npop,laminar flow
C1563772,npop,Bacterial Viability
C1563773,npop,Virus Viability
C1705970,npop,Electrical Current
C1706414,npop,Bog
C1709375,npop,Oxidation-Reduction Potential
C1720789,npop,DNA Denaturation
C1720804,npop,Raman Scattering
C1720992,npop,"Extinction, Mass"
C1720993,npop,"Extinction, Species"
C1721088,npop,Wetlands
C1721089,npop,Marshes
C1721097,npop,Electroosmosis
C1723785,npop,Electroosmotic Flow
C1881775,npop,Melting Point
C1883416,npop,UV-VIS Spectrum
C1948023,npop,Stimulation (motivation)
C1956351,npop,Cosuppression
C1959569,npop,Volatility
C1998926,npop,Tsunamis
C2348693,npop,Flux
C2350229,npop,Hot Temperature
C2350399,npop,Metabolome
C2350404,npop,Thermal Diffusion
C2350446,npop,Physical Phenomena
C2350458,npop,Chemical Processes
C2350512,npop,Bacterial Processes
C2350591,npop,Typhoons
C2350594,npop,Rockslides
C2350595,npop,Mudslides
C2350825,npop,Photodegradation
C2371697,npop,Natural events
C2713544,npop,Interfacial Force
C2717975,npop,Virus Release
C2717976,npop,Virus Budding
C2718047,npop,Biofouling
C2718051,npop,Climate Change
C2936194,npop,Hydrodynamics
C2936196,npop,Carbon Cycle
C2936266,npop,Coral Reefs
C2936389,npop,Rhizosphere
C2936412,npop,Host Specificity
C2936413,npop,Host Range
C2936468,npop,Seed Dispersal
C2936614,npop,El Nino-Southern Oscillation
C2936615,npop,El Nino
C2936626,npop,Tumor Microenvironment
C2963164,npop,Wildfires
C2987717,npop,Fragrance (odor)
C3178896,npop,Reproductive Isolation
C3178977,npop,Aquifers
C3179137,npop,Food Storage
C3179343,npop,Ultrasonic Waves
C3179344,npop,Sound Waves
C3202974,npop,Capillary Action
C3494179,npop,Cancer Microenvironment
C3494255,npop,Water Resources
C3658358,npop,Allelopathy
C3661513,npop,Osmotic Stress
C3820537,npop,arbuscular mycorrhizal symbiosis
C3821096,npop,mannosylation
C3825187,npop,Hydrophobic surfaces
C3826227,npop,Heat--Convection
C3826310,npop,Fouling
C3826426,npop,Dynamics
C3826560,npop,Climatic changes
C3850077,npop,Drug Liberation
C4042836,npop,Refugium
C4042896,npop,Organelle Biogenesis
C4042908,npop,Seroconversion
C4277616,npop,Life History Strategies
C4277617,npop,Life History Traits
C4277723,npop,Inbreeding Depression
C4279909,npop,"Shelf Life, Food"
C4505259,npop,Quasispecies
C4505260,npop,Viral Quasispecies
C4505317,npop,Toxin-Antitoxin Systems
C4551660,npop,Virus Host Interactions
C4704693,npop,Host Microbial Interactions
C4704695,npop,Host Bacteria Interactions
C4704760,npop,Pyrolysis
C4704926,npop,"Niche, Ecological"
C4759724,npop,Hydrogen Bonds
C5142674,npop,Severe weather event
C5197889,npop,Extreme Weather
C5234657,npop,Ice storm
